session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,9,5884.0,2600.0,45.0,3.0,4150.5,12.0,5744.0,0.8333333333333334,6,-0.2333333333333334,1,0,32,1,0,1,0,0,2,0.0,2.0,-2.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,4822.5,0.029598017621145375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
ffe5xhmq,7dpcven3,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,18711e8c-d4a6-4e40-ac02-472f81cda568,0,ng,9,5168.0,3800.0,60.0,3.0,4226.5,17.0,5088.0,0.5,0,-0.5,2,0,26,0,0,1,0,0,2,0.0,0.0,0.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,5178.5,0.029598017621145375,0.0,0.0,0.0,1.0
ffe5xhmq,2mz5up3e,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,ede5b087-a2ea-49eb-9494-a67b961bfc79,0,ng,9,5955.0,2600.0,0.0,0.0,4759.75,4.0,5815.0,0.8333333333333334,3,-0.5333333333333334,1,0,25,0,0,1,0,0,2,0.0,0.0,0.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,4983.75,0.029598017621145375,0.0,0.5,0.5,0.0
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,9,4719.0,3800.0,2.0,1.0,4160.0,14.0,4639.0,0.6666666666666666,3,-0.36666666666666664,3,0,40,0,0,1,0,0,2,4.0,0.0,4.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,4944.0,0.029598017621145375,0.0,0.0,1.0,0.0
ffe5xhmq,quvmw080,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,4c5c436f-ca6c-40f1-9cb5-b8bc15205ad4,0,ng,9,5573.0,2600.0,58.0,2.0,2242.25,36.0,5503.0,0.5833333333333334,10,0.41666666666666663,6,1,21,0,0,1,0,0,2,1.0,1.0,0.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,4258.25,0.029598017621145375,0.0,0.0,1.0,0.0
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,9,5011.0,3800.0,38.0,4.0,4085.0,14.0,4901.0,0.9166666666666666,7,-0.21666666666666667,1,0,31,1,0,1,0,0,2,0.0,2.0,-2.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,4869.0,0.029598017621145375,0.5,0.5,0.0,0.0
ffe5xhmq,viseix7p,520e90a9-5e9e-4bfa-8244-34e70674e93f,a7efec93-ac3e-45ce-84ac-eb2844742dd5,1,ghp,10,4068.0,2600.0,,,2619.35,48.0,3958.0,0.75,0,-0.75,1,0,18,0,0,1,1,1,2,7.0,1.0,6.0,11.0,53.54545454545455,5.545454545454546,5.545454545454546,49.0,58.0,58.0,49.0,48,56.0,68.0,40.0,-0.125,0.11553030303030304,0,0,0.11553030303030305,0,0,4923.35,0.010830878743249893,0.0,0.0,1.0,0.0
ffe5xhmq,qhz5zte3,520e90a9-5e9e-4bfa-8244-34e70674e93f,6b8a7a0e-6534-4c7f-ba8e-d90a38b5b936,1,ghp,10,5491.0,3800.0,,,4005.4,22.0,5381.0,0.75,0,-0.75,2,1,18,0,0,1,1,1,2,3.0,3.0,0.0,11.0,53.54545454545455,5.545454545454546,5.545454545454546,49.0,58.0,58.0,49.0,48,56.0,68.0,40.0,-0.125,0.11553030303030304,0,0,0.11553030303030305,0,0,5061.4,0.010830878743249893,0.0,0.0,1.0,0.0
ffe5xhmq,kmcc2p31,520e90a9-5e9e-4bfa-8244-34e70674e93f,1a600171-9cfa-44bf-a3d4-b7322acefe1a,1,ghp,10,6177.0,2600.0,,,4506.700000000001,13.0,5957.0,1.0,7,-0.30000000000000004,1,0,39,0,1,1,1,1,2,0.0,4.0,-4.0,11.0,53.54545454545455,5.545454545454546,5.545454545454546,49.0,58.0,58.0,49.0,48,56.0,68.0,40.0,-0.125,0.11553030303030304,0,0,0.11553030303030305,0,0,5130.700000000001,0.010830878743249893,0.0,1.0,0.0,0.0
ffe5xhmq,snooaw5j,520e90a9-5e9e-4bfa-8244-34e70674e93f,cb46e42c-c695-4491-ae41-767eb4004474,1,ghp,10,5310.0,3800.0,,,4803.5,3.0,5110.0,1.0,6,-0.4,1,0,28,0,1,1,1,1,2,0.0,1.0,-1.0,11.0,53.54545454545455,5.545454545454546,5.545454545454546,49.0,58.0,58.0,49.0,48,56.0,68.0,40.0,-0.125,0.11553030303030304,0,0,0.11553030303030305,0,0,4947.5,0.010830878743249893,0.0,1.0,0.0,0.0
