participant_code,trader_uuid,trading_session_uuid,round_number_raw,num_shares,current_cash,forecast_price_next_day,forecast_confidence_next_day,payoff,repetition,trading_day,market_id,gamified,hybrid,treatment,market_design,group_composition,id_in_group,self_assessed_literacy,fin_quiz_correct,fin_quiz_total,age,gender,trading_experience,fin_quiz_score,overconfidence,lag_num_shares,holding_change,closing_price,lag_price,delta_p,forecast_gap,z_age,z_fin_quiz_score,z_overconfidence,z_trading_experience
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,22,5.0,4526.5,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,4.0,1.0,90.0,121.5,-31.5,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,23,5.0,4546.5,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,5.0,0.0,150.0,90.0,60.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,24,8.0,4296.5,90.0,5.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,5.0,3.0,90.0,150.0,-60.0,0.0,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,25,8.0,4456.5,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,8.0,0.0,90.0,90.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,26,5.0,4775.5,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,8.0,-3.0,80.0,90.0,-10.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,27,5.0,4815.5,70.0,5.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,5.0,0.0,80.0,80.0,0.0,-10.0,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,28,3.0,4955.5,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,5.0,-2.0,70.0,80.0,-10.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,29,3.0,4979.5,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,3.0,0.0,90.0,70.0,20.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
8pfnya23,ef68c032-ed2a-4525-a107-9eafdcf6c2af,4b4a8da8-869c-4728-b134-73a625591381,30,4.0,4921.5,,,0.0,2,15,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,6,3,4,12,33,Female,0,0.3333333333333333,-0.033333333333333326,3.0,1.0,90.0,90.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.3820060285979668,-0.7051398600435392
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,16,19.0,2680.0,,,0.0,2,1,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,,,120.0,,,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,17,20.0,2716.0,,,0.0,2,2,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,19.0,1.0,110.0,120.0,-10.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,18,23.0,2829.0,110.0,4.0,0.0,2,3,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,20.0,3.0,97.0,110.0,-13.0,13.0,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,19,28.0,2264.75,,,0.0,2,4,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,23.0,5.0,110.0,97.0,13.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,20,34.0,2038.25,,,0.0,2,5,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,28.0,6.0,119.0,110.0,9.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,21,30.0,2331.75,150.0,5.0,0.0,2,6,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,34.0,-4.0,121.5,119.0,2.5,28.5,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,22,31.0,2331.75,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,30.0,1.0,90.0,121.5,-31.5,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,23,31.0,2455.75,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,31.0,0.0,150.0,90.0,60.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,24,32.0,2749.75,90.0,5.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,31.0,1.0,90.0,150.0,-60.0,0.0,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,25,29.0,3389.75,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,32.0,-3.0,90.0,90.0,0.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,26,33.0,3281.75,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,29.0,4.0,80.0,90.0,-10.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,27,30.0,3792.0,70.0,5.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,33.0,-3.0,80.0,80.0,0.0,-10.0,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,28,33.0,3582.0,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,30.0,3.0,70.0,80.0,-10.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,29,32.0,3936.0,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,33.0,-1.0,90.0,70.0,20.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
ggq5fqn1,bf08b76d-0785-4351-9789-c7344cb9375a,4b4a8da8-869c-4728-b134-73a625591381,30,31.0,4154.0,,,0.0,2,15,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,1,8,8,12,33,Female,1,0.6666666666666666,0.13333333333333341,32.0,-1.0,90.0,90.0,0.0,,-0.24186097665010767,0.4750055284950274,0.2056955538604438,1.4102797200870787
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,16,9.0,3920.0,,,0.0,2,1,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,,,120.0,,,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,17,9.0,3956.0,,,0.0,2,2,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,0.0,110.0,120.0,-10.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,18,7.0,4328.0,110.0,5.0,0.0,2,3,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,-2.0,97.0,110.0,-13.0,13.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,19,5.0,4547.25,,,0.0,2,4,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,7.0,-2.0,110.0,97.0,13.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,20,4.0,4654.75,,,0.0,2,5,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,5.0,-1.0,119.0,110.0,9.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,21,7.0,4326.25,150.0,3.0,0.0,2,6,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,4.0,3.0,121.5,119.0,2.5,28.5,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,22,9.0,4114.25,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,7.0,2.0,90.0,121.5,-31.5,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,23,9.0,4150.25,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,0.0,150.0,90.0,60.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,24,9.0,4166.25,90.0,3.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,0.0,90.0,150.0,-60.0,0.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,25,9.0,4346.25,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,0.0,90.0,90.0,0.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,26,6.0,4658.25,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,-3.0,80.0,90.0,-10.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,27,9.0,4460.0,70.0,5.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,6.0,3.0,80.0,80.0,0.0,-10.0,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,28,8.0,4530.0,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,9.0,-1.0,70.0,80.0,-10.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,29,8.0,4594.0,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,8.0,0.0,90.0,70.0,20.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
pno5o92p,c3619141-e85c-4152-af1b-0962388180c5,4b4a8da8-869c-4728-b134-73a625591381,30,8.0,4626.0,,,0.0,2,15,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,4,9,3,12,44,Female,0,0.25,0.65,8.0,0.0,90.0,90.0,0.0,,1.2093048832505364,-1.108346233155064,2.0275704594815154,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,16,19.0,2670.0,,,0.0,2,1,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,,,120.0,,,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,17,20.0,2746.0,,,0.0,2,2,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,1.0,110.0,120.0,-10.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,18,19.0,3146.0,110.0,3.0,0.0,2,3,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,20.0,-1.0,97.0,110.0,-13.0,13.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,19,19.0,3146.0,,,0.0,2,4,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,0.0,110.0,97.0,13.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,20,19.0,3146.0,,,0.0,2,5,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,0.0,119.0,110.0,9.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,21,17.0,3537.0,150.0,2.0,0.0,2,6,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,-2.0,121.5,119.0,2.5,28.5,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,22,17.0,3675.0,,,0.0,2,7,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,17.0,0.0,90.0,121.5,-31.5,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,23,19.0,3923.0,,,0.0,2,8,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,17.0,2.0,150.0,90.0,60.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,24,14.0,4119.0,90.0,5.0,0.0,2,9,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,19.0,-5.0,90.0,150.0,-60.0,0.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,25,14.0,4399.0,,,0.0,2,10,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,14.0,0.0,90.0,90.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,26,17.0,4271.0,,,0.0,2,11,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,14.0,3.0,80.0,90.0,-10.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,27,22.0,4087.0,70.0,4.0,0.0,2,12,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,17.0,5.0,80.0,80.0,0.0,-10.0,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,28,23.0,3947.0,,,0.0,2,13,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,22.0,1.0,70.0,80.0,-10.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,29,22.0,4216.0,,,0.0,2,14,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,23.0,-1.0,90.0,70.0,20.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
rhxwy9vc,0b1fd85d-6b54-4fb2-ac91-6faa29df8fe8,4b4a8da8-869c-4728-b134-73a625591381,30,22.0,4284.0,,,0.0,2,15,4b4a8da8-869c-4728-b134-73a625591381,1,0,gh,gamified,human_only,3,4,4,12,33,Male,0,0.3333333333333333,0.06666666666666671,22.0,0.0,90.0,90.0,0.0,,-0.24186097665010767,-0.7916758808250457,-0.02938507912292046,-0.7051398600435392
