trading_session_uuid,is_simulated,market_number,trading_day,event_seq,event_ts,source_mbo_event_seq,source_order_id,source_order_event_type,best_bid_px,best_bid_sz,best_bid_ct,best_ask_px,best_ask_sz,best_ask_ct,spread,midpoint,source_created_ts
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,5,42,2026-04-08T18:05:49.559194+00:00,80,155278bf-45ca-4b21-b133-8088814bc755,add,65.0,1.0,1,69.0,1.0,1,4.0,67.0,1775671549.600139
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,5,43,2026-04-08T18:05:53.803758+00:00,81,,trade,65.0,1.0,1,,,,,,1775671553.891718
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,44,2026-04-08T18:06:47.113776+00:00,84,,trade,,,,,,,,,1775671607.224803
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,45,2026-04-08T18:06:55.482889+00:00,87,d434ca0e-7dfd-4c36-9a0c-c188faedaf82,add,,,,80.0,1.0,1,,,1775671615.518255
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,46,2026-04-08T18:07:00.649161+00:00,88,8e987aff-ca66-4483-a41f-7ac6f53082ae,add,78.0,1.0,1,80.0,1.0,1,2.0,79.0,1775671620.684355
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,47,2026-04-08T18:07:03.668711+00:00,89,,trade,78.0,1.0,1,,,,,,1775671623.758236
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,48,2026-04-08T18:07:09.824427+00:00,92,,trade,,,,,,,,,1775671629.920905
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,49,2026-04-08T18:07:14.686454+00:00,95,b8c16b8f-34e1-455a-b477-ad655141edd0,add,82.0,1.0,1,,,,,,1775671634.726032
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,50,2026-04-08T18:07:20.534648+00:00,96,65cd4bcd-7647-424f-9f09-85717dbf1322,add,82.0,1.0,1,88.0,1.0,1,6.0,85.0,1775671640.575954
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,51,2026-04-08T18:07:23.533813+00:00,97,,trade,,,,88.0,1.0,1,,,1775671643.627397
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,52,2026-04-08T18:07:28.040616+00:00,100,,trade,,,,,,,,,1775671648.128537
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,6,53,2026-04-08T18:07:32.994563+00:00,103,c5445e54-c454-4103-8e2f-b3837bb1e3a8,add,86.0,1.0,1,,,,,,1775671653.030237
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,7,54,2026-04-08T18:08:08.138766+00:00,104,,trade,,,,,,,,,1775671688.23722
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,7,55,2026-04-08T18:08:12.236222+00:00,107,225e3f82-6203-4b01-bd3b-55002a723ba2,add,,,,72.0,1.0,1,,,1775671692.273039
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,7,56,2026-04-08T18:08:17.398991+00:00,108,f50ed95f-ce00-4a3b-957d-f230054fe339,add,70.0,1.0,1,72.0,1.0,1,2.0,71.0,1775671697.45137
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,7,57,2026-04-08T18:08:21.196057+00:00,109,,trade,,,,72.0,1.0,1,,,1775671701.286313
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,7,58,2026-04-08T18:08:23.876571+00:00,112,,trade,,,,,,,,,1775671703.969838
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,59,2026-04-08T18:09:47.129855+00:00,115,96c1c237-d59e-47bc-a67d-77dc61ea7aab,add,62.0,1.0,1,,,,,,1775671787.169395
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,60,2026-04-08T18:09:51.155921+00:00,116,9702cea1-59ed-4e8b-bcf5-a9568d18c75d,add,64.0,1.0,1,,,,,,1775671791.205845
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,61,2026-04-08T18:09:55.796273+00:00,117,b5c4231f-8e21-41c3-9439-c8c4bbb3c209,add,64.0,1.0,1,65.0,1.0,1,1.0,64.5,1775671795.832758
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,62,2026-04-08T18:09:59.118761+00:00,118,,trade,62.0,1.0,1,65.0,1.0,1,3.0,63.5,1775671799.213549
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,63,2026-04-08T18:10:02.459938+00:00,121,,trade,,,,65.0,1.0,1,,,1775671802.573231
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,64,2026-04-08T18:10:04.755170+00:00,124,,trade,,,,,,,,,1775671804.868996
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,65,2026-04-08T18:10:06.613740+00:00,127,cb99f23d-e93a-4a90-9b5b-24660670e0a8,add,65.0,1.0,1,,,,,,1775671806.650456
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,66,2026-04-08T18:10:11.899091+00:00,128,ee2dd99a-c989-498d-b4a6-4174e2415c9d,add,65.0,1.0,1,66.0,1.0,1,1.0,65.5,1775671811.934717
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,67,2026-04-08T18:10:15.085514+00:00,129,c49437f7-0a1f-4ad2-a42b-e2d778db0ec1,add,65.0,1.0,1,66.0,1.0,1,1.0,65.5,1775671815.121336
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,68,2026-04-08T18:10:18.496918+00:00,130,,trade,65.0,1.0,1,68.0,1.0,1,3.0,66.5,1775671818.598661
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,69,2026-04-08T18:10:21.662086+00:00,133,,trade,,,,68.0,1.0,1,,,1775671821.75912
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,70,2026-04-08T18:10:25.013792+00:00,136,,trade,,,,,,,,,1775671825.168182
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,71,2026-04-08T18:10:29.545967+00:00,139,2bfde67a-b52b-4c94-8952-0ab3869041c3,add,62.0,1.0,1,,,,,,1775671829.581442
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,8,72,2026-04-08T18:10:33.704280+00:00,140,a36feb43-ba1d-4a9e-a9d2-297bace7a5ed,add,62.0,1.0,1,64.0,1.0,1,2.0,63.0,1775671833.740644
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,73,2026-04-08T18:11:30.254273+00:00,141,2a5d68b8-edbf-475c-955b-f970710b4f23,add,63.0,1.0,1,64.0,1.0,1,1.0,63.5,1775671890.290632
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,74,2026-04-08T18:11:34.694521+00:00,142,,trade,62.0,1.0,1,64.0,1.0,1,2.0,63.0,1775671894.785938
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,75,2026-04-08T18:11:37.738517+00:00,145,,trade,62.0,1.0,1,,,,,,1775671897.837474
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,76,2026-04-08T18:11:41.312898+00:00,148,,trade,,,,,,,,,1775671901.439601
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,77,2026-04-08T18:11:46.533435+00:00,151,a7b1049a-b0e5-47b2-ba86-8279aa97ea02,add,60.0,1.0,1,,,,,,1775671906.574376
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,78,2026-04-08T18:11:50.217170+00:00,152,7bb4c789-3d63-459f-b72d-856b6f9759a3,add,60.0,1.0,1,62.0,1.0,1,2.0,61.0,1775671910.255624
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,79,2026-04-08T18:11:53.506022+00:00,153,,trade,60.0,1.0,1,,,,,,1775671913.594566
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,9,80,2026-04-08T18:11:55.922804+00:00,156,,trade,,,,,,,,,1775671916.015569
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,81,2026-04-08T18:12:30.722719+00:00,159,de5ac727-74ec-4b3f-a66d-904b45374dc1,add,60.0,1.0,1,,,,,,1775671950.758256
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,82,2026-04-08T18:12:34.664017+00:00,160,b76dcbe9-49ed-4218-a841-0d2875f84f71,add,62.0,1.0,1,,,,,,1775671954.699266
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,83,2026-04-08T18:12:39.256232+00:00,161,93fdf2fc-f012-497c-843c-cdb7e97509e5,add,62.0,1.0,1,65.0,1.0,1,3.0,63.5,1775671959.292064
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,84,2026-04-08T18:12:42.799620+00:00,162,,trade,60.0,1.0,1,65.0,1.0,1,5.0,62.5,1775671962.891966
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,85,2026-04-08T18:12:46.402844+00:00,165,,trade,,,,65.0,1.0,1,,,1775671966.491347
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,86,2026-04-08T18:12:49.510014+00:00,168,93fdf2fc-f012-497c-843c-cdb7e97509e5,cancel,,,,,,,,,1775671969.521811
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,87,2026-04-08T18:12:52.259551+00:00,169,eb0b1777-d821-4b8a-8c85-768b92047fde,add,65.0,1.0,1,,,,,,1775671972.299941
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,10,88,2026-04-08T18:12:54.954582+00:00,170,,trade,,,,,,,,,1775671975.069481
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,89,2026-04-08T18:14:14.460166+00:00,173,096cb107-96a5-493b-8a28-aacae4d0a6b2,add,42.0,1.0,1,,,,,,1775672054.495817
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,90,2026-04-08T18:14:18.268533+00:00,174,20615dcf-35ef-41ea-9242-e006ded32502,add,42.0,1.0,1,45.0,1.0,1,3.0,43.5,1775672058.356504
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,91,2026-04-08T18:14:21.839125+00:00,175,,trade,,,,45.0,1.0,1,,,1775672061.92959
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,92,2026-04-08T18:14:25.064903+00:00,178,,trade,,,,,,,,,1775672065.161466
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,93,2026-04-08T18:14:27.896810+00:00,181,d3af61c9-b990-4b4b-a968-af95a1e1877a,add,43.0,1.0,1,,,,,,1775672067.932008
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,94,2026-04-08T18:14:34.280399+00:00,182,3e328fe2-a795-4677-8dd3-16966d4026d0,add,43.0,1.0,1,45.0,1.0,1,2.0,44.0,1775672074.319391
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,95,2026-04-08T18:14:38.068931+00:00,183,,trade,43.0,1.0,1,,,,,,1775672078.159783
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,96,2026-04-08T18:14:41.279261+00:00,186,,trade,,,,,,,,,1775672081.422268
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,97,2026-04-08T18:14:44.610141+00:00,189,d2902967-f05b-4827-b8d6-5f36c97311a7,add,,,,43.0,1.0,1,,,1775672084.644589
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,98,2026-04-08T18:14:47.570950+00:00,190,,trade,,,,,,,,,1775672087.65879
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,11,99,2026-04-08T18:14:50.450977+00:00,193,b08fc369-4bd1-4d3e-aa07-987730320be3,add,40.0,1.0,1,,,,,,1775672090.485998
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,100,2026-04-08T18:15:53.233965+00:00,194,11226b34-46e3-4bab-a79f-c4862b90e4e9,add,40.0,1.0,1,44.0,1.0,1,4.0,42.0,1775672153.280832
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,101,2026-04-08T18:15:55.795638+00:00,195,95cf7851-679f-435a-ad46-5721b7d55e3d,add,40.0,2.0,2,44.0,1.0,1,4.0,42.0,1775672155.832606
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,102,2026-04-08T18:15:59.507831+00:00,196,,trade,40.0,1.0,1,44.0,1.0,1,4.0,42.0,1775672159.595191
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,103,2026-04-08T18:16:03.224226+00:00,199,,trade,,,,44.0,1.0,1,,,1775672163.326422
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,104,2026-04-08T18:16:06.004485+00:00,202,,trade,,,,,,,,,1775672166.098304
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,105,2026-04-08T18:16:09.269430+00:00,205,2662a2c8-e1eb-46af-b8d3-3d4c268facbe,add,32.0,1.0,1,,,,,,1775672169.30619
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,106,2026-04-08T18:16:11.867415+00:00,206,4544903e-09df-44ca-8850-84790e3ef09c,add,32.0,1.0,1,35.0,1.0,1,3.0,33.5,1775672171.903464
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,107,2026-04-08T18:16:14.819152+00:00,207,,trade,32.0,1.0,1,,,,,,1775672174.911216
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,108,2026-04-08T18:16:17.780022+00:00,210,,trade,,,,,,,,,1775672177.892757
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,109,2026-04-08T18:16:20.567458+00:00,213,886d178d-c42e-4c98-b52f-3d3280718d6d,add,,,,40.0,1.0,1,,,1775672180.60615
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,12,110,2026-04-08T18:16:23.145884+00:00,214,,trade,,,,,,,,,1775672183.274244
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,111,2026-04-08T18:17:19.919016+00:00,217,1a9e930b-567c-455e-ac67-42078b38de68,add,22.0,1.0,1,,,,,,1775672239.954553
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,112,2026-04-08T18:17:23.607987+00:00,218,b7dbef2d-2d4e-4d7c-b60d-689d9fa2d496,add,22.0,1.0,1,,,,,,1775672243.65385
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,113,2026-04-08T18:17:25.875470+00:00,219,0745c56d-5135-477c-b850-141ef8008c88,add,22.0,1.0,1,,,,,,1775672245.917136
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,114,2026-04-08T18:17:29.162931+00:00,220,b28dc616-5493-4c53-a6d1-1bd6c7d0966a,add,23.0,1.0,1,,,,,,1775672249.243552
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,115,2026-04-08T18:17:34.128242+00:00,221,0e49f18f-61f6-4977-994e-e6c2901b0708,add,23.0,1.0,1,24.0,1.0,1,1.0,23.5,1775672254.166319
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,116,2026-04-08T18:17:36.899075+00:00,222,2af9dd76-b251-457d-9c2e-e7d499f158df,add,23.0,1.0,1,24.0,2.0,2,1.0,23.5,1775672256.940236
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,117,2026-04-08T18:17:42.328850+00:00,223,76df3daa-a9c4-4c09-a9a9-cc25a99effb7,add,23.0,1.0,1,24.0,3.0,3,1.0,23.5,1775672262.367172
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,118,2026-04-08T18:17:45.416359+00:00,224,1d08d964-add4-47b2-9283-0548bee0cec2,add,23.0,1.0,1,24.0,3.0,3,1.0,23.5,1775672265.452543
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,119,2026-04-08T18:17:50.129528+00:00,225,,trade,22.0,2.0,2,24.0,3.0,3,2.0,23.0,1775672270.233839
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,120,2026-04-08T18:17:53.129163+00:00,228,,trade,22.0,1.0,1,24.0,3.0,3,2.0,23.0,1775672273.226353
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,121,2026-04-08T18:17:55.664902+00:00,231,,trade,21.95,1.0,1,24.0,3.0,3,2.0500000000000007,22.975,1775672275.751323
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,122,2026-04-08T18:17:59.061193+00:00,234,,trade,21.95,1.0,1,24.0,2.0,2,2.0500000000000007,22.975,1775672279.148616
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,13,123,2026-04-08T18:18:01.144903+00:00,237,,trade,21.95,1.0,1,24.0,1.0,1,2.0500000000000007,22.975,1775672281.276862
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,124,2026-04-08T18:18:45.789629+00:00,240,,trade,21.95,1.0,1,,,,,,1775672325.880391
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,125,2026-04-08T18:18:48.435180+00:00,243,,trade,21.0,1.0,1,,,,,,1775672328.524293
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,126,2026-04-08T18:18:50.639963+00:00,246,,trade,,,,,,,,,1775672330.740835
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,127,2026-04-08T18:18:53.842805+00:00,249,3442c615-4659-4119-86c1-3ade6bb7adfb,add,,,,15.0,1.0,1,,,1775672333.881265
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,128,2026-04-08T18:18:56.122518+00:00,250,9ad02101-6950-4c56-b167-8a8e09835050,add,13.0,1.0,1,15.0,1.0,1,2.0,14.0,1775672336.216743
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,129,2026-04-08T18:18:59.280180+00:00,251,,trade,13.0,1.0,1,,,,,,1775672339.384167
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,130,2026-04-08T18:19:02.099108+00:00,254,,trade,,,,,,,,,1775672342.220693
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,131,2026-04-08T18:19:06.884133+00:00,257,2aa83762-4f7e-4358-a5f2-098364eb4887,add,,,,16.0,1.0,1,,,1775672346.92937
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,132,2026-04-08T18:19:09.238744+00:00,258,8226d538-d5d4-4488-800a-1cae97fceb9f,add,4.0,1.0,1,16.0,1.0,1,12.0,10.0,1775672349.277495
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,133,2026-04-08T18:19:11.036672+00:00,259,8226d538-d5d4-4488-800a-1cae97fceb9f,cancel,,,,16.0,1.0,1,,,1775672351.071883
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,134,2026-04-08T18:19:13.082298+00:00,260,9b509dc7-9271-4093-ad8e-3c13f81afa30,add,14.0,1.0,1,16.0,1.0,1,2.0,15.0,1775672353.117418
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,135,2026-04-08T18:19:19.151441+00:00,261,,trade,14.0,1.0,1,,,,,,1775672359.260848
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,14,136,2026-04-08T18:19:21.374590+00:00,264,,trade,,,,,,,,,1775672361.486708
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,137,2026-04-08T18:20:12.945873+00:00,267,fb009f2e-a1df-414c-8625-a4b660a6cd51,add,8.0,1.0,1,,,,,,1775672412.983392
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,138,2026-04-08T18:20:15.541250+00:00,268,d182cb47-5b6b-4cd9-b8f1-088522db69ee,add,8.0,1.0,1,11.0,1.0,1,3.0,9.5,1775672415.57656
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,139,2026-04-08T18:20:18.749942+00:00,269,,trade,8.0,1.0,1,,,,,,1775672418.853374
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,140,2026-04-08T18:20:22.185926+00:00,272,,trade,,,,,,,,,1775672422.282039
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,141,2026-04-08T18:20:24.496036+00:00,275,bb8ab4fa-1ca7-44a2-83f5-e7b5e0536bed,add,,,,10.0,1.0,1,,,1775672424.544854
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,142,2026-04-08T18:20:27.499522+00:00,276,04852d03-d926-4525-94e1-85f68977229c,add,9.0,1.0,1,10.0,1.0,1,1.0,9.5,1775672427.558106
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,143,2026-04-08T18:20:30.450732+00:00,277,,trade,,,,10.0,1.0,1,,,1775672430.537963
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,144,2026-04-08T18:20:33.104929+00:00,280,,trade,,,,,,,,,1775672433.210369
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,145,2026-04-08T18:20:37.070338+00:00,283,7c79b45c-518a-4fd1-a9aa-f8017f2b6d30,add,10.0,1.0,1,,,,,,1775672437.109513
5c7e4638-30e0-4888-990f-24f3d564c836,0,1,15,146,2026-04-08T18:20:41.169399+00:00,284,,trade,,,,,,,,,1775672441.329604
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,1,2026-04-08T18:21:43.905867+00:00,1,8472cc6a-bc0a-481d-b03e-0b9cefc2a092,add,120.0,1.0,1,,,,,,1775672503.942329
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,2,2026-04-08T18:21:50.220577+00:00,2,27bc3ee5-bf56-4e5e-969a-8cee1820265a,add,120.0,1.0,1,130.0,1.0,1,10.0,125.0,1775672510.257665
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,3,2026-04-08T18:21:52.742450+00:00,3,,trade,120.0,1.0,1,,,,,,1775672512.8718
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,4,2026-04-08T18:21:55.503148+00:00,6,,trade,,,,,,,,,1775672515.592446
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,5,2026-04-08T18:21:57.754510+00:00,9,9c9884d6-4e1c-423e-9e08-0d66286df0c8,add,,,,111.0,1.0,1,,,1775672517.802003
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,6,2026-04-08T18:22:00.930759+00:00,10,ba07406e-8ac7-4893-9888-cd97fc74e315,add,110.0,1.0,1,111.0,1.0,1,1.0,110.5,1775672520.965257
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,7,2026-04-08T18:22:04.096936+00:00,11,,trade,110.0,1.0,1,,,,,,1775672524.20546
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,8,2026-04-08T18:22:09.051880+00:00,14,,trade,,,,,,,,,1775672529.139404
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,9,2026-04-08T18:22:11.589741+00:00,17,714ef7ef-aecb-492d-9b5e-5447e8481d78,add,120.0,1.0,1,,,,,,1775672531.625771
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,10,2026-04-08T18:22:12.870255+00:00,18,fe0065aa-47f1-4954-8eca-43718ed17d19,add,120.0,2.0,2,,,,,,1775672532.905189
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,11,2026-04-08T18:22:13.079381+00:00,19,70e00ccb-fcbf-4d27-9be2-2519a3d0f785,add,120.0,3.0,3,,,,,,1775672533.114533
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,12,2026-04-08T18:22:13.244908+00:00,20,758d6d2e-45ae-4ef0-b73c-ad1cb2617b6b,add,120.0,4.0,4,,,,,,1775672533.294511
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,13,2026-04-08T18:22:13.441077+00:00,21,54e727b4-4d92-4437-9c0b-8d791b8ac983,add,120.0,5.0,5,,,,,,1775672533.476259
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,14,2026-04-08T18:22:16.246238+00:00,22,,trade,120.0,4.0,4,,,,,,1775672536.478012
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,15,2026-04-08T18:22:16.530717+00:00,25,,trade,120.0,3.0,3,,,,,,1775672536.67585
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,16,2026-04-08T18:22:16.739642+00:00,28,,trade,120.0,2.0,2,,,,,,1775672536.829601
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,17,2026-04-08T18:22:21.051455+00:00,31,3ec26947-5201-4a4d-bde0-514edb8cac01,add,122.0,1.0,1,,,,,,1775672541.087816
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,18,2026-04-08T18:22:23.789565+00:00,32,,trade,120.0,2.0,2,,,,,,1775672543.885223
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,1,19,2026-04-08T18:22:28.410880+00:00,35,,trade,120.0,1.0,1,,,,,,1775672548.499373
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,20,2026-04-08T18:23:17.391417+00:00,38,,trade,,,,,,,,,1775672597.556546
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,21,2026-04-08T18:23:24.905449+00:00,41,6a6dbc76-a932-4460-8b82-92345fae43fd,add,112.0,1.0,1,,,,,,1775672604.948133
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,22,2026-04-08T18:23:28.001784+00:00,42,6a59fa17-5edc-4b85-ae0d-59d0a1633ef7,add,112.0,1.0,1,114.0,1.0,1,2.0,113.0,1775672608.037212
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,23,2026-04-08T18:23:31.689303+00:00,43,,trade,112.0,1.0,1,,,,,,1775672611.806241
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,24,2026-04-08T18:23:34.826721+00:00,46,,trade,,,,,,,,,1775672614.938413
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,25,2026-04-08T18:23:38.851334+00:00,49,0e356124-a56c-495f-bd01-9aae52bf4ad2,add,111.0,1.0,1,,,,,,1775672618.887819
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,26,2026-04-08T18:23:42.185435+00:00,50,d7840415-7388-4a82-9037-7ca048c93e00,add,111.0,1.0,1,115.0,1.0,1,4.0,113.0,1775672622.221969
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,27,2026-04-08T18:23:45.455177+00:00,51,,trade,,,,115.0,1.0,1,,,1775672625.546596
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,2,28,2026-04-08T18:23:48.811557+00:00,54,,trade,,,,,,,,,1775672628.909905
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,29,2026-04-08T18:24:34.006856+00:00,57,ce54d488-6904-471c-8dfa-841309932c22,add,104.0,1.0,1,,,,,,1775672674.044902
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,30,2026-04-08T18:24:39.616945+00:00,58,e855dde8-f636-4101-960c-f4aad1b8fee9,add,104.0,1.0,1,106.0,1.0,1,2.0,105.0,1775672679.653036
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,31,2026-04-08T18:24:39.876085+00:00,59,,trade,,,,106.0,1.0,1,,,1775672679.977238
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,32,2026-04-08T18:24:40.068534+00:00,62,5f93c8b1-7dd9-4907-a6c1-18dee78a7b7d,add,,,,105.0,1.0,1,,,1775672680.111816
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,33,2026-04-08T18:24:43.306958+00:00,63,,trade,,,,106.0,1.0,1,,,1775672683.402109
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,34,2026-04-08T18:24:47.966490+00:00,66,,trade,,,,,,,,,1775672688.053205
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,35,2026-04-08T18:24:49.966741+00:00,69,4594f05a-6de4-4a06-a6ed-67e9715182a5,add,106.0,1.0,1,,,,,,1775672690.002655
025fce5c-ab70-4acb-9fe2-39de4e4b9b23,0,2,3,36,2026-04-08T18:24:52.905109+00:00,70,7bc88699-4913-48a6-a6b2-ed43142ebeda,add,106.0,1.0,1,108.0,1.0,1,2.0,107.0,1775672692.940263
