session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,shares_recon,cash_recon,wealth_day_recon,gini,gini_recon,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,session_id,group_label
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,1,5824.0,3800.0,10.0,4.0,,,3840.0,10.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,1.0,1.0,0.0,7.0,6.0,0.0,9.0,144.44444444444446,24.444444444444443,24.444444444444443,150.0,160.0,200.0,120.0,120,,,118.75,,0.2037037037037037,0,0,0.2037037037037038,0,0,5040.0,10.0,3880.0,5000.0,0.018771701388888888,0.013247863247863248,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,2,5824.0,3800.0,10.0,20.0,,,4144.75,10.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,1.0,3.0,-2.0,5.0,4.0,0.5,5.0,128.676,16.676,16.676,118.75,145.63,145.63,116.5,112,150.0,,110.25,-0.20833333333333337,0.14889285714285713,0,0,0.14889285714285702,0,0,5264.75,8.0,4304.75,5136.75,0.019517779232111697,0.007189887152777776,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,3,5824.0,3800.0,10.0,0.0,96.0,3.0,4454.75,9.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,0.0,1.0,-1.0,6.0,5.0,1.0,4.0,114.375,10.375,10.375,110.25,120.75,120.75,110.0,104,118.75,150.0,97.0,-0.07157894736842108,0.09975961538461539,0,0,0.09975961538461539,0,0,5390.75,7.0,4414.75,5086.75,0.011422988211173754,0.013098666666666668,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,4,5824.0,3800.0,10.0,0.0,,,4357.75,10.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,1.0,0.0,1.0,6.0,3.0,1.0,8.0,100.41125,4.411249999999999,4.411249999999999,97.0,105.0,105.0,97.0,96,110.25,118.75,84.5,-0.1201814058956916,0.04595052083333332,0,0,0.045950520833333286,0,0,5317.75,8.0,4317.75,5021.75,0.013553026350117407,0.01959995446265938,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,5,5824.0,3800.0,10.0,8.0,,,3550.25,17.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,9.0,0.0,9.0,5.0,0.0,1.0,11.0,91.04545454545455,3.0454545454545454,3.8636363636363638,84.5,97.0,97.0,84.5,88,97.0,110.25,80.07,-0.12886597938144329,0.04390495867768595,0,0,0.03460743801652894,0,0,5046.25,17.0,3646.25,5006.25,0.03002599388379205,0.0191445810564663,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,6,5824.0,3800.0,10.0,4.0,74.0,3.0,2717.2999999999997,29.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,12.0,0.0,12.0,8.0,2.0,1.0,12.0,80.74583333333334,0.7458333333333323,0.7458333333333323,80.07,82.0,82.0,80.0,80,84.5,97.0,73.25,-0.05242603550295866,0.009322916666666655,0,0,0.009322916666666714,0,0,5037.299999999999,29.0,2793.3,4881.3,0.019521681997371886,0.019366528354080228,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,7,5824.0,3800.0,10.0,4.0,,,2613.2999999999997,32.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,3.0,0.0,3.0,6.0,3.0,1.0,5.0,73.35,1.35,1.35,73.25,74.0,74.0,73.0,72,80.07,84.5,60.34,-0.08517547146247029,0.018750000000000003,0,0,0.01874999999999992,0,0,4917.299999999999,32.0,2701.3,4749.3,0.01715308893414799,0.020572945845004676,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,8,5824.0,3800.0,10.0,4.0,,,2064.6599999999994,43.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,11.0,0.0,11.0,4.0,2.0,1.0,14.0,61.26,-2.7400000000000007,2.7400000000000007,60.34,64.0,64.0,60.0,64,73.25,80.07,52.52,-0.1762457337883958,0.04281250000000001,0,0,-0.04281250000000003,0,0,4816.66,43.0,2196.66,4604.66,0.027104504504504464,0.02229444444444445,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,9,5824.0,3800.0,10.0,20.0,48.0,4.0,1748.6599999999994,52.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,9.0,0.0,9.0,12.0,5.0,1.0,11.0,53.959999999999994,-2.0399999999999996,2.0399999999999996,52.52,56.0,56.0,52.0,56,60.34,73.25,44.9,-0.1295989393437189,0.03642857142857142,0,0,-0.03642857142857154,0,0,4660.66,52.0,2748.66,5244.66,0.025550301440471247,0.029025159380692153,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,10,5824.0,3800.0,10.0,8.0,,,2425.8199999999993,60.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,8.0,0.0,8.0,17.0,7.0,1.0,12.0,45.830000000000005,-2.17,2.8799999999999994,44.9,52.26,52.26,44.84,48,52.52,60.34,40.0,-0.14508758568164515,0.05999999999999999,0,0,-0.04520833333333322,0,0,5305.82,60.0,2865.8199999999997,5265.82,0.025365764203787687,0.03034209927140255,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,11,5824.0,3800.0,10.0,8.0,,,2776.2599999999993,63.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,3.0,0.0,3.0,6.0,5.0,1.0,3.0,43.18666666666667,3.1866666666666674,3.1866666666666674,40.0,44.84,44.84,40.0,40,44.9,52.52,33.0,-0.10913140311804004,0.07966666666666669,0,0,0.07966666666666669,0,0,5296.259999999999,63.0,3240.2599999999998,5256.26,0.02662901135246268,0.03012443078324228,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,12,5824.0,3800.0,10.0,0.0,24.0,4.0,3216.7599999999993,65.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,2.0,0.0,2.0,6.0,4.0,1.0,3.0,32.166666666666664,0.16666666666666666,0.5,33.0,32.0,33.0,31.5,32,40.0,44.9,23.5,-0.17500000000000004,0.015625,0,0,0.005208333333333259,0,0,5296.759999999999,65.0,3176.7599999999998,4736.76,0.026684879771162958,0.021761204481792747,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,13,5824.0,3800.0,10.0,8.0,,,3145.2599999999993,68.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,3.0,0.0,3.0,5.0,2.0,1.0,5.0,25.1,1.1,1.3,23.5,30.0,30.0,23.5,24,33.0,40.0,15.5,-0.28787878787878785,0.05416666666666667,0,0,0.04583333333333339,0,0,4777.259999999999,68.0,3649.26,4737.26,0.02123857821637427,0.021702847805789013,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,14,5824.0,3800.0,10.0,4.0,,,3618.7599999999993,72.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,4.0,0.0,4.0,6.0,3.0,1.0,4.0,17.625,1.625,2.125,15.5,23.5,23.5,15.5,16,23.5,33.0,8.0,-0.34042553191489366,0.1328125,0,0,0.1015625,0,0,4770.759999999999,72.0,3866.76,4442.76,0.02161635565312843,0.025024468085106413,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,cjmxcmcd,55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,1,ghp,15,5824.0,3800.0,10.0,4.0,,,3899.2599999999993,73.0,5624.0,0.8333333333333334,3,-0.5333333333333334,1,0,22,1,0,1,1,1,2,1.0,0.0,1.0,4.0,2.0,1.0,3.0,7.75,-0.25,0.25,8.0,7.75,8.0,7.5,8,15.5,23.5,,-0.4838709677419355,0.03125,0,0,-0.03125,0,0,4483.259999999999,73.0,4151.26,4151.26,0.02693652999768359,0.033034841954023016,0.0,0.0,1.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,1,4785.0,2600.0,20.0,4.0,,,2250.0,22.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,2.0,0.0,2.0,3.0,2.0,1.0,9.0,144.44444444444446,24.444444444444443,24.444444444444443,150.0,160.0,200.0,120.0,120,,,118.75,,0.2037037037037037,0,0,0.2037037037037038,0,0,4890.0,22.0,2338.0,4802.0,0.018771701388888888,0.013247863247863248,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,2,4785.0,2600.0,20.0,20.0,,,2067.37,25.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,2.0,0.0,2.0,4.0,2.0,1.0,5.0,128.676,16.676,16.676,118.75,145.63,145.63,116.5,112,150.0,,110.25,-0.20833333333333337,0.14889285714285713,0,0,0.14889285714285702,0,0,4867.37,24.0,2547.37,5043.37,0.019517779232111697,0.007189887152777776,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,3,4785.0,2600.0,20.0,0.0,110.0,5.0,2571.62,25.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,1.0,1.0,0.0,2.0,2.0,0.0,4.0,114.375,10.375,10.375,110.25,120.75,120.75,110.0,104,118.75,150.0,97.0,-0.07157894736842108,0.09975961538461539,0,0,0.09975961538461539,0,0,5171.62,24.0,2551.62,4855.62,0.011422988211173754,0.013098666666666668,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,4,4785.0,2600.0,20.0,0.0,,,2872.91,22.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,3.0,-3.0,4.0,2.0,1.0,8.0,100.41125,4.411249999999999,4.411249999999999,97.0,105.0,105.0,97.0,96,110.25,118.75,84.5,-0.1201814058956916,0.04595052083333332,0,0,0.045950520833333286,0,0,4984.91,21.0,2852.91,4700.91,0.013553026350117407,0.01959995446265938,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,5,4785.0,2600.0,20.0,8.0,,,3057.91,19.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,2.0,-2.0,3.0,2.0,1.0,11.0,91.04545454545455,3.0454545454545454,3.8636363636363638,84.5,97.0,97.0,84.5,88,97.0,110.25,80.07,-0.12886597938144329,0.04390495867768595,0,0,0.03460743801652894,0,0,4729.91,19.0,3189.91,4709.91,0.03002599388379205,0.0191445810564663,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,6,4785.0,2600.0,20.0,4.0,75.0,5.0,3289.91,19.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,1.0,-1.0,2.0,2.0,1.0,12.0,80.74583333333334,0.7458333333333323,0.7458333333333323,80.07,82.0,82.0,80.0,80,84.5,97.0,73.25,-0.05242603550295866,0.009322916666666655,0,0,0.009322916666666714,0,0,4809.91,18.0,3341.91,4637.91,0.019521681997371886,0.019366528354080228,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,7,4785.0,2600.0,20.0,4.0,,,3438.91,18.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,1.0,-1.0,2.0,2.0,1.0,5.0,73.35,1.35,1.35,73.25,74.0,74.0,73.0,72,80.07,84.5,60.34,-0.08517547146247029,0.018750000000000003,0,0,0.01874999999999992,0,0,4734.91,17.0,3482.91,4570.91,0.01715308893414799,0.020572945845004676,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,8,4785.0,2600.0,20.0,4.0,,,3816.25,12.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,5.0,-5.0,2.0,2.0,1.0,14.0,61.26,-2.7400000000000007,2.7400000000000007,60.34,64.0,64.0,60.0,64,73.25,80.07,52.52,-0.1762457337883958,0.04281250000000001,0,0,-0.04281250000000003,0,0,4584.25,12.0,3836.25,4508.25,0.027104504504504464,0.02229444444444445,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,9,4785.0,2600.0,20.0,20.0,45.0,5.0,4029.25,9.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,3.0,-3.0,0.0,0.0,1.0,11.0,53.959999999999994,-2.0399999999999996,2.0399999999999996,52.52,56.0,56.0,52.0,56,60.34,73.25,44.9,-0.1295989393437189,0.03642857142857142,0,0,-0.03642857142857154,0,0,4533.25,9.0,4181.25,4613.25,0.025550301440471247,0.029025159380692153,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,10,4785.0,2600.0,20.0,8.0,,,4344.09,6.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,3.0,-3.0,1.0,1.0,1.0,12.0,45.830000000000005,-2.17,2.8799999999999994,44.9,52.26,52.26,44.84,48,52.52,60.34,40.0,-0.14508758568164515,0.05999999999999999,0,0,-0.04520833333333322,0,0,4632.09,6.0,4364.09,4604.09,0.025365764203787687,0.03034209927140255,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,11,4785.0,2600.0,20.0,8.0,,,4432.09,5.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,1.0,-1.0,1.0,1.0,1.0,3.0,43.18666666666667,3.1866666666666674,3.1866666666666674,40.0,44.84,44.84,40.0,40,44.9,52.52,33.0,-0.10913140311804004,0.07966666666666669,0,0,0.07966666666666669,0,0,4632.09,5.0,4444.09,4604.09,0.02662901135246268,0.03012443078324228,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,12,4785.0,2600.0,20.0,0.0,25.0,5.0,4504.09,4.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,1.0,-1.0,0.0,0.0,1.0,3.0,32.166666666666664,0.16666666666666666,0.5,33.0,32.0,33.0,31.5,32,40.0,44.9,23.5,-0.17500000000000004,0.015625,0,0,0.005208333333333259,0,0,4632.09,4.0,4476.09,4572.09,0.026684879771162958,0.021761204481792747,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,13,4785.0,2600.0,20.0,8.0,,,4557.59,2.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,2.0,-2.0,1.0,1.0,1.0,5.0,25.1,1.1,1.3,23.5,30.0,30.0,23.5,24,33.0,40.0,15.5,-0.28787878787878785,0.05416666666666667,0,0,0.04583333333333339,0,0,4605.59,2.0,4545.59,4577.59,0.02123857821637427,0.021702847805789013,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,14,4785.0,2600.0,20.0,4.0,,,4605.09,0.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,2.0,-2.0,1.0,1.0,1.0,4.0,17.625,1.625,2.125,15.5,23.5,23.5,15.5,16,23.5,33.0,8.0,-0.34042553191489366,0.1328125,0,0,0.1015625,0,0,4605.09,0.0,4577.09,4577.09,0.02161635565312843,0.025024468085106413,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,nmgjkj32,55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,1,ghp,15,4785.0,2600.0,20.0,4.0,,,4605.09,0.0,4605.0,1.0,7,-0.30000000000000004,1,0,37,1,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,,3.0,7.75,-0.25,0.25,8.0,7.75,8.0,7.5,8,15.5,23.5,,-0.4838709677419355,0.03125,0,0,-0.03125,0,0,4605.09,0.0,4577.09,4577.09,0.02693652999768359,0.033034841954023016,0.5,0.5,0.0,0.0,0.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,1,4835.0,2600.0,20.0,4.0,,,2610.0,21.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,3.0,4.0,-1.0,9.0,6.0,0.14285714285714285,9.0,144.44444444444446,24.444444444444443,24.444444444444443,150.0,160.0,200.0,120.0,120,,,118.75,,0.2037037037037037,0,0,0.2037037037037038,0,0,5130.0,19.0,2686.0,4814.0,0.018771701388888888,0.013247863247863248,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,2,4835.0,2600.0,20.0,20.0,,,2818.63,20.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,1.0,2.0,-1.0,5.0,4.0,0.3333333333333333,5.0,128.676,16.676,16.676,118.75,145.63,145.63,116.5,112,150.0,,110.25,-0.20833333333333337,0.14889285714285713,0,0,0.14889285714285702,0,0,5058.63,18.0,3170.63,5042.63,0.019517779232111697,0.007189887152777776,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,3,4835.0,2600.0,20.0,0.0,105.0,3.0,2994.13,20.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,3.0,1.0,2.0,6.0,4.0,0.5,4.0,114.375,10.375,10.375,110.25,120.75,120.75,110.0,104,118.75,150.0,97.0,-0.07157894736842108,0.09975961538461539,0,0,0.09975961538461539,0,0,5074.13,20.0,2946.13,4866.13,0.011422988211173754,0.013098666666666668,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,4,4835.0,2600.0,20.0,0.0,,,2890.84,23.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,4.0,3.0,1.0,6.0,6.0,0.14285714285714285,8.0,100.41125,4.411249999999999,4.411249999999999,97.0,105.0,105.0,97.0,96,110.25,118.75,84.5,-0.1201814058956916,0.04595052083333332,0,0,0.045950520833333286,0,0,5098.84,21.0,2842.84,4690.84,0.013553026350117407,0.01959995446265938,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,5,4835.0,2600.0,20.0,8.0,,,3242.84,20.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,2.0,6.0,-4.0,3.0,3.0,0.5,11.0,91.04545454545455,3.0454545454545454,3.8636363636363638,84.5,97.0,97.0,84.5,88,97.0,110.25,80.07,-0.12886597938144329,0.04390495867768595,0,0,0.03460743801652894,0,0,5002.84,17.0,3330.84,4690.84,0.03002599388379205,0.0191445810564663,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,6,4835.0,2600.0,20.0,4.0,68.0,3.0,3888.29,16.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,0.0,6.0,-6.0,12.0,9.0,1.0,12.0,80.74583333333334,0.7458333333333323,0.7458333333333323,80.07,82.0,82.0,80.0,80,84.5,97.0,73.25,-0.05242603550295866,0.009322916666666655,0,0,0.009322916666666714,0,0,5168.29,11.0,3860.29,4652.29,0.019521681997371886,0.019366528354080228,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,7,4835.0,2600.0,20.0,4.0,,,3805.54,14.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,2.0,0.0,2.0,6.0,6.0,1.0,5.0,73.35,1.35,1.35,73.25,74.0,74.0,73.0,72,80.07,84.5,60.34,-0.08517547146247029,0.018750000000000003,0,0,0.01874999999999992,0,0,4813.54,13.0,3765.54,4597.54,0.01715308893414799,0.020572945845004676,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,8,4835.0,2600.0,20.0,4.0,,,4043.99,13.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,0.0,3.0,-3.0,15.0,12.0,1.0,14.0,61.26,-2.7400000000000007,2.7400000000000007,60.34,64.0,64.0,60.0,64,73.25,80.07,52.52,-0.1762457337883958,0.04281250000000001,0,0,-0.04281250000000003,0,0,4875.99,10.0,3987.99,4547.99,0.027104504504504464,0.02229444444444445,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,9,4835.0,2600.0,20.0,20.0,34.0,3.0,4312.55,8.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,0.0,4.0,-4.0,20.0,17.0,1.0,11.0,53.959999999999994,-2.0399999999999996,2.0399999999999996,52.52,56.0,56.0,52.0,56,60.34,73.25,44.9,-0.1295989393437189,0.03642857142857142,0,0,-0.03642857142857154,0,0,4760.55,6.0,4324.55,4612.55,0.025550301440471247,0.029025159380692153,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
8o0qyfku,5ldlcszn,55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,1,ghp,10,4835.0,2600.0,20.0,8.0,,,4601.15,6.0,4735.0,0.8333333333333334,5,-0.33333333333333337,1,1,22,0,0,0,1,1,2,1.0,4.0,-3.0,13.0,9.0,0.6,12.0,45.830000000000005,-2.17,2.8799999999999994,44.9,52.26,52.26,44.84,48,52.52,60.34,40.0,-0.14508758568164515,0.05999999999999999,0,0,-0.04520833333333322,0,0,4889.15,3.0,4477.15,4597.15,0.025365764203787687,0.03034209927140255,0.0,1.0,0.0,0.0,1.0,20260826,20260826/ghp2
