session_code,participant_code,market_uuid,trader_uuid,gamified,hybrid,algo_present,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,algorithm_belief,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
skdclskt,zkl94ida,bbac1738-2cb5-4b77-92c4-c512548db93b,6820cd25-c18c-49e6-84f5-25aa69820367,1,0,0,13,7353.0,2600.0,,,4981.949999999998,2.0,,7163.0,0.9166666666666666,5,-0.41666666666666663,1,0,18,0,0,0,2,2.0,0.0,2.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,5029.949999999998,0.05899463828767818,0.0,0.0,1.0,0.0
skdclskt,h7nk13vs,bbac1738-2cb5-4b77-92c4-c512548db93b,ae2e944d-6861-4940-b26c-a08caaca1a16,1,0,0,13,5148.0,3800.0,,,4503.2699999999995,6.0,,5028.0,0.6666666666666666,4,-0.2666666666666666,4,1,19,1,0,0,2,4.0,3.0,1.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,4647.2699999999995,0.05899463828767818,1.0,0.0,0.0,0.0
skdclskt,8rrxo8mh,bbac1738-2cb5-4b77-92c4-c512548db93b,a1542dc5-078d-4b85-8ee8-6acdc2839880,1,0,0,13,5698.0,2600.0,,,3347.4100000000026,19.0,,5528.0,0.75,7,-0.050000000000000044,2,1,21,1,0,1,2,10.0,1.0,9.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,3803.4100000000026,0.05899463828767818,0.0,0.0,1.0,0.0
skdclskt,53wkzdsp,bbac1738-2cb5-4b77-92c4-c512548db93b,3e36c9fa-1786-43b0-87ea-f17db8332def,1,0,0,13,5089.0,3800.0,,,4841.009999999999,11.0,,4929.0,0.8333333333333334,8,-0.033333333333333326,3,1,36,0,0,1,2,10.0,2.0,8.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,5105.009999999999,0.05899463828767818,0.0,0.5,0.5,0.0
skdclskt,2tmxyq59,41800c26-6898-4b86-b356-94ff8bfa3a3a,c34666fc-2042-436c-b5b2-8be4eb77fa45,1,0,0,13,5570.0,2600.0,,,5480.25,0.0,,5480.0,0.5833333333333334,7,0.11666666666666659,1,0,28,0,0,1,2,0.0,0.0,0.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,5480.25,0.03618116243584407,0.0,0.0,1.0,0.0
skdclskt,klvgct3w,41800c26-6898-4b86-b356-94ff8bfa3a3a,5d8a97d2-0acd-4bec-9355-f1ef8ca0b665,1,0,0,13,5086.0,3800.0,,,3998.01,19.0,,4926.0,0.6666666666666666,7,0.033333333333333326,2,1,19,0,0,0,2,1.0,0.0,1.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,4454.01,0.03618116243584407,0.0,0.0,0.0,1.0
skdclskt,fa5fpl4w,41800c26-6898-4b86-b356-94ff8bfa3a3a,9ae3a47d-ad9b-4325-b996-258a31aa9b65,1,0,0,13,5251.0,2600.0,,,3994.5,26.0,,5161.0,0.75,0,-0.75,6,1,28,0,0,1,2,0.0,2.0,-2.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,4618.5,0.03618116243584407,1.0,0.0,0.0,0.0
skdclskt,0sa5xwid,41800c26-6898-4b86-b356-94ff8bfa3a3a,3f16f05a-e96e-45ac-9ef0-9c2d6dce3317,1,0,0,13,5140.0,3800.0,,,4870.5,5.0,,5050.0,0.5833333333333334,1,-0.4833333333333334,1,1,18,0,0,1,2,0.0,2.0,-2.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,4990.5,0.03618116243584407,1.0,0.0,0.0,0.0
skdclskt,w5nuyib0,41800c26-6898-4b86-b356-94ff8bfa3a3a,16e26514-b278-4448-959a-f58ad6e11852,1,0,0,13,4813.0,2600.0,,,4148.73,21.0,,4773.0,0.3333333333333333,3,-0.033333333333333326,1,1,18,0,0,1,2,1.0,0.0,1.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,4652.73,0.03618116243584407,0.0,1.0,0.0,0.0
skdclskt,s1twfhpt,41800c26-6898-4b86-b356-94ff8bfa3a3a,0414deaa-50dd-4291-abcb-c312c59361b0,1,0,0,13,4871.0,3800.0,,,4160.01,20.0,,4661.0,0.9166666666666666,6,-0.31666666666666665,1,1,21,1,1,1,2,3.0,1.0,2.0,5.0,101.398,77.398,77.398,102.0,104.99,104.99,100.0,24,104.0,105.0,103.99,-0.019230769230769273,3.2249166666666667,0,0,3.2249166666666667,0,0,4640.01,0.03618116243584407,0.0,1.0,0.0,0.0
