trading_session_uuid,is_simulated,market_number,trading_day,event_seq,event_ts,record_kind,event_type,side,aggressor_side,order_id,trader_uuid,price,size,size_delta,size_resting_after,queue_position,queue_size,status_after,match_id,contra_order_id,bid_order_id,ask_order_id,bid_trader_uuid,ask_trader_uuid,source_created_ts
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,132,2026-04-07T16:53:25.663888+00:00,order,fill,ask,,abe68e70-1872-4b9d-9755-2ce2c57a669e,3fe9607c-4723-4d14-a5b2-7580b114fb2f,55.0,1.0,-1.0,0.0,,,executed,147b1193-b9ad-4217-9259-610b62d7a615,8a2ece3b-f2b4-4fff-8412-a22d7cf0175b,,,,,1775580805.683422
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,133,2026-04-07T16:53:25.687456+00:00,order,fill,bid,,8a2ece3b-f2b4-4fff-8412-a22d7cf0175b,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,55.0,1.0,-1.0,0.0,,,executed,147b1193-b9ad-4217-9259-610b62d7a615,abe68e70-1872-4b9d-9755-2ce2c57a669e,,,,,1775580805.705419
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,134,2026-04-07T16:53:30.234702+00:00,trade,trade,ask,S,,,54.0,1.0,,,,,,70ad3ca3-b3c1-4bb0-9e01-4f70d70aa2ed,,5bc49d32-2a7e-4bbd-ba89-c5f06c4cc6f1,095f8dce-bae4-42be-bb05-56aaceffdbae,3fe9607c-4723-4d14-a5b2-7580b114fb2f,e467cb8d-10d2-48db-935f-2418d69da971,1775580810.255205
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,135,2026-04-07T16:53:30.259346+00:00,order,fill,ask,,095f8dce-bae4-42be-bb05-56aaceffdbae,e467cb8d-10d2-48db-935f-2418d69da971,54.0,1.0,-1.0,0.0,,,executed,70ad3ca3-b3c1-4bb0-9e01-4f70d70aa2ed,5bc49d32-2a7e-4bbd-ba89-c5f06c4cc6f1,,,,,1775580810.277314
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,136,2026-04-07T16:53:30.281224+00:00,order,fill,bid,,5bc49d32-2a7e-4bbd-ba89-c5f06c4cc6f1,3fe9607c-4723-4d14-a5b2-7580b114fb2f,54.0,1.0,-1.0,0.0,,,executed,70ad3ca3-b3c1-4bb0-9e01-4f70d70aa2ed,095f8dce-bae4-42be-bb05-56aaceffdbae,,,,,1775580810.299021
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,137,2026-04-07T16:53:32.569733+00:00,order,add,ask,,e69d8c8b-3452-426e-a617-8b7298c38772,e467cb8d-10d2-48db-935f-2418d69da971,54.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580812.588442
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,138,2026-04-07T16:53:35.450570+00:00,order,cancel,ask,,e69d8c8b-3452-426e-a617-8b7298c38772,e467cb8d-10d2-48db-935f-2418d69da971,54.0,1.0,-1.0,0.0,,,cancelled,,,,,,,1775580815.469763
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,139,2026-04-07T16:53:36.685278+00:00,order,add,bid,,574162b9-c868-4b81-99c0-ec97280fe5b6,e467cb8d-10d2-48db-935f-2418d69da971,54.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580816.704175
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,140,2026-04-07T16:53:39.764222+00:00,order,add,ask,,b7c014fd-f845-44ff-b6c5-464814216d1f,e467cb8d-10d2-48db-935f-2418d69da971,58.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580819.783417
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,141,2026-04-07T16:53:43.235953+00:00,trade,trade,bid,B,,,58.0,1.0,,,,,,b0d1a304-9a40-48f5-9874-5534f7d54fe1,,afc3038c-d7f4-4ddd-93e5-8fcd80e10a1a,b7c014fd-f845-44ff-b6c5-464814216d1f,5ce597fa-5f3d-45d1-9de6-95be128b374b,e467cb8d-10d2-48db-935f-2418d69da971,1775580823.265394
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,142,2026-04-07T16:53:43.269834+00:00,order,fill,ask,,b7c014fd-f845-44ff-b6c5-464814216d1f,e467cb8d-10d2-48db-935f-2418d69da971,58.0,1.0,-1.0,0.0,,,executed,b0d1a304-9a40-48f5-9874-5534f7d54fe1,afc3038c-d7f4-4ddd-93e5-8fcd80e10a1a,,,,,1775580823.288455
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,9,143,2026-04-07T16:53:43.293388+00:00,order,fill,bid,,afc3038c-d7f4-4ddd-93e5-8fcd80e10a1a,5ce597fa-5f3d-45d1-9de6-95be128b374b,58.0,1.0,-1.0,0.0,,,executed,b0d1a304-9a40-48f5-9874-5534f7d54fe1,b7c014fd-f845-44ff-b6c5-464814216d1f,,,,,1775580823.320022
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,144,2026-04-07T16:54:48.948900+00:00,trade,trade,ask,S,,,54.0,1.0,,,,,,e74e71f8-c4d8-4563-9e44-ca3d852978b1,,574162b9-c868-4b81-99c0-ec97280fe5b6,db34713c-4cd7-4804-8417-764380a90efd,e467cb8d-10d2-48db-935f-2418d69da971,5ce597fa-5f3d-45d1-9de6-95be128b374b,1775580888.96949
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,145,2026-04-07T16:54:48.973968+00:00,order,fill,ask,,db34713c-4cd7-4804-8417-764380a90efd,5ce597fa-5f3d-45d1-9de6-95be128b374b,54.0,1.0,-1.0,0.0,,,executed,e74e71f8-c4d8-4563-9e44-ca3d852978b1,574162b9-c868-4b81-99c0-ec97280fe5b6,,,,,1775580888.99939
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,146,2026-04-07T16:54:49.006266+00:00,order,fill,bid,,574162b9-c868-4b81-99c0-ec97280fe5b6,e467cb8d-10d2-48db-935f-2418d69da971,54.0,1.0,-1.0,0.0,,,executed,e74e71f8-c4d8-4563-9e44-ca3d852978b1,db34713c-4cd7-4804-8417-764380a90efd,,,,,1775580889.027036
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,147,2026-04-07T16:54:56.114531+00:00,order,add,bid,,67385f94-32da-464b-a6b0-997d4c55599f,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,48.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580896.133703
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,148,2026-04-07T16:54:59.782524+00:00,order,add,ask,,db147cc4-4222-4af8-a05b-2f5437cf4d7d,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,50.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580899.801939
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,149,2026-04-07T16:55:02.794778+00:00,trade,trade,bid,B,,,50.0,1.0,,,,,,bb5ba205-d56e-4f79-8c8f-89e099afdebd,,77f57a08-457a-4bf1-a15b-5948e46bb501,db147cc4-4222-4af8-a05b-2f5437cf4d7d,3fe9607c-4723-4d14-a5b2-7580b114fb2f,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,1775580902.81349
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,150,2026-04-07T16:55:02.817767+00:00,order,fill,ask,,db147cc4-4222-4af8-a05b-2f5437cf4d7d,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,50.0,1.0,-1.0,0.0,,,executed,bb5ba205-d56e-4f79-8c8f-89e099afdebd,77f57a08-457a-4bf1-a15b-5948e46bb501,,,,,1775580902.838191
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,151,2026-04-07T16:55:02.842260+00:00,order,fill,bid,,77f57a08-457a-4bf1-a15b-5948e46bb501,3fe9607c-4723-4d14-a5b2-7580b114fb2f,50.0,1.0,-1.0,0.0,,,executed,bb5ba205-d56e-4f79-8c8f-89e099afdebd,db147cc4-4222-4af8-a05b-2f5437cf4d7d,,,,,1775580902.861749
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,152,2026-04-07T16:55:06.598684+00:00,trade,trade,ask,S,,,48.0,1.0,,,,,,7a8aef01-0d49-44b8-b7fe-1e8aebf40b26,,67385f94-32da-464b-a6b0-997d4c55599f,aa88c4b6-2f90-4845-9732-a21ced298194,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,5ce597fa-5f3d-45d1-9de6-95be128b374b,1775580906.618058
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,153,2026-04-07T16:55:06.622180+00:00,order,fill,ask,,aa88c4b6-2f90-4845-9732-a21ced298194,5ce597fa-5f3d-45d1-9de6-95be128b374b,48.0,1.0,-1.0,0.0,,,executed,7a8aef01-0d49-44b8-b7fe-1e8aebf40b26,67385f94-32da-464b-a6b0-997d4c55599f,,,,,1775580906.640546
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,154,2026-04-07T16:55:06.644446+00:00,order,fill,bid,,67385f94-32da-464b-a6b0-997d4c55599f,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,48.0,1.0,-1.0,0.0,,,executed,7a8aef01-0d49-44b8-b7fe-1e8aebf40b26,aa88c4b6-2f90-4845-9732-a21ced298194,,,,,1775580906.663474
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,155,2026-04-07T16:55:11.838343+00:00,order,add,bid,,47a1156c-a853-4f9b-906b-f505e2589ec0,53beb2da-e31f-4578-baa8-2d398cbc80d4,44.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580911.861046
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,156,2026-04-07T16:55:16.032353+00:00,order,add,ask,,51606ff6-387f-4a63-9011-27624df0eb28,53beb2da-e31f-4578-baa8-2d398cbc80d4,55.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580916.051111
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,157,2026-04-07T16:55:19.072948+00:00,trade,trade,bid,B,,,55.0,1.0,,,,,,bb365778-1cc4-49d0-8e1b-9d073f813d73,,2919b628-6c6a-4e1f-984e-a05791a8b392,51606ff6-387f-4a63-9011-27624df0eb28,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,53beb2da-e31f-4578-baa8-2d398cbc80d4,1775580919.092073
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,158,2026-04-07T16:55:19.096602+00:00,order,fill,ask,,51606ff6-387f-4a63-9011-27624df0eb28,53beb2da-e31f-4578-baa8-2d398cbc80d4,55.0,1.0,-1.0,0.0,,,executed,bb365778-1cc4-49d0-8e1b-9d073f813d73,2919b628-6c6a-4e1f-984e-a05791a8b392,,,,,1775580919.128244
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,159,2026-04-07T16:55:19.133413+00:00,order,fill,bid,,2919b628-6c6a-4e1f-984e-a05791a8b392,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,55.0,1.0,-1.0,0.0,,,executed,bb365778-1cc4-49d0-8e1b-9d073f813d73,51606ff6-387f-4a63-9011-27624df0eb28,,,,,1775580919.155261
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,160,2026-04-07T16:55:26.334884+00:00,trade,trade,ask,S,,,44.0,1.0,,,,,,d8b828bd-ca33-4648-b56d-869b803ee86f,,47a1156c-a853-4f9b-906b-f505e2589ec0,faac152d-cd1d-4c2f-9350-b3da24dcf248,53beb2da-e31f-4578-baa8-2d398cbc80d4,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,1775580926.353618
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,161,2026-04-07T16:55:26.357972+00:00,order,fill,ask,,faac152d-cd1d-4c2f-9350-b3da24dcf248,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,44.0,1.0,-1.0,0.0,,,executed,d8b828bd-ca33-4648-b56d-869b803ee86f,47a1156c-a853-4f9b-906b-f505e2589ec0,,,,,1775580926.376502
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,162,2026-04-07T16:55:26.380879+00:00,order,fill,bid,,47a1156c-a853-4f9b-906b-f505e2589ec0,53beb2da-e31f-4578-baa8-2d398cbc80d4,44.0,1.0,-1.0,0.0,,,executed,d8b828bd-ca33-4648-b56d-869b803ee86f,faac152d-cd1d-4c2f-9350-b3da24dcf248,,,,,1775580926.405515
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,163,2026-04-07T16:55:27.934289+00:00,order,add,ask,,7caf4e41-1d88-4928-a30b-b697dab7e84e,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,44.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580927.953507
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,10,164,2026-04-07T16:55:31.935013+00:00,order,add,bid,,2de78bc4-0695-49e4-8cf8-ec6cd349cc66,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,38.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580931.954158
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,165,2026-04-07T16:56:18.291491+00:00,trade,trade,bid,B,,,44.0,1.0,,,,,,084b06f3-5e5e-4bf5-911b-8d2cd5539766,,1b22d72d-9c36-4cb5-b183-4333c2b417fd,7caf4e41-1d88-4928-a30b-b697dab7e84e,53beb2da-e31f-4578-baa8-2d398cbc80d4,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,1775580978.310995
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,166,2026-04-07T16:56:18.315758+00:00,order,fill,ask,,7caf4e41-1d88-4928-a30b-b697dab7e84e,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,44.0,1.0,-1.0,0.0,,,executed,084b06f3-5e5e-4bf5-911b-8d2cd5539766,1b22d72d-9c36-4cb5-b183-4333c2b417fd,,,,,1775580978.34229
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,167,2026-04-07T16:56:18.346701+00:00,order,fill,bid,,1b22d72d-9c36-4cb5-b183-4333c2b417fd,53beb2da-e31f-4578-baa8-2d398cbc80d4,44.0,1.0,-1.0,0.0,,,executed,084b06f3-5e5e-4bf5-911b-8d2cd5539766,7caf4e41-1d88-4928-a30b-b697dab7e84e,,,,,1775580978.365037
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,168,2026-04-07T16:56:32.240909+00:00,order,add,ask,,6615e4ad-73a6-4864-a487-490a8808a28b,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,44.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775580992.26946
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,169,2026-04-07T16:56:36.024312+00:00,trade,trade,bid,B,,,44.0,1.0,,,,,,3ca9c3a7-dd30-42ee-807b-44eada82cced,,e116b1f8-109b-44f4-bc8b-cbe09eb802db,6615e4ad-73a6-4864-a487-490a8808a28b,e467cb8d-10d2-48db-935f-2418d69da971,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,1775580996.045756
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,170,2026-04-07T16:56:36.050407+00:00,order,fill,ask,,6615e4ad-73a6-4864-a487-490a8808a28b,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,44.0,1.0,-1.0,0.0,,,executed,3ca9c3a7-dd30-42ee-807b-44eada82cced,e116b1f8-109b-44f4-bc8b-cbe09eb802db,,,,,1775580996.068449
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,171,2026-04-07T16:56:36.072461+00:00,order,fill,bid,,e116b1f8-109b-44f4-bc8b-cbe09eb802db,e467cb8d-10d2-48db-935f-2418d69da971,44.0,1.0,-1.0,0.0,,,executed,3ca9c3a7-dd30-42ee-807b-44eada82cced,6615e4ad-73a6-4864-a487-490a8808a28b,,,,,1775580996.090101
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,172,2026-04-07T16:56:46.028414+00:00,trade,trade,ask,S,,,38.0,1.0,,,,,,1e175309-ccfa-4d03-9fb8-d8aac65612ef,,2de78bc4-0695-49e4-8cf8-ec6cd349cc66,8cbec2b8-7257-43fc-b264-a0551294d965,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,e467cb8d-10d2-48db-935f-2418d69da971,1775581006.047497
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,173,2026-04-07T16:56:46.051577+00:00,order,fill,ask,,8cbec2b8-7257-43fc-b264-a0551294d965,e467cb8d-10d2-48db-935f-2418d69da971,38.0,1.0,-1.0,0.0,,,executed,1e175309-ccfa-4d03-9fb8-d8aac65612ef,2de78bc4-0695-49e4-8cf8-ec6cd349cc66,,,,,1775581006.074803
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,174,2026-04-07T16:56:46.078729+00:00,order,fill,bid,,2de78bc4-0695-49e4-8cf8-ec6cd349cc66,4b39ad0b-8a75-4ba9-9d24-05dd32fad900,38.0,1.0,-1.0,0.0,,,executed,1e175309-ccfa-4d03-9fb8-d8aac65612ef,8cbec2b8-7257-43fc-b264-a0551294d965,,,,,1775581006.097202
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,175,2026-04-07T16:56:49.467901+00:00,order,add,ask,,0521aab4-3646-4866-bf72-9e9f3bc90b8c,e467cb8d-10d2-48db-935f-2418d69da971,50.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581009.486436
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,176,2026-04-07T16:56:55.355747+00:00,order,add,bid,,9f4a6fab-70ef-416d-888c-f48d1e0f26db,e467cb8d-10d2-48db-935f-2418d69da971,45.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581015.374741
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,177,2026-04-07T16:56:58.839858+00:00,trade,trade,bid,B,,,50.0,1.0,,,,,,2f60e887-0794-484b-a1df-c29bc099ae6d,,be5680a0-d06e-4bc1-a13c-1e5b78f489a1,0521aab4-3646-4866-bf72-9e9f3bc90b8c,5ce597fa-5f3d-45d1-9de6-95be128b374b,e467cb8d-10d2-48db-935f-2418d69da971,1775581018.858398
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,178,2026-04-07T16:56:58.862479+00:00,order,fill,ask,,0521aab4-3646-4866-bf72-9e9f3bc90b8c,e467cb8d-10d2-48db-935f-2418d69da971,50.0,1.0,-1.0,0.0,,,executed,2f60e887-0794-484b-a1df-c29bc099ae6d,be5680a0-d06e-4bc1-a13c-1e5b78f489a1,,,,,1775581018.880506
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,11,179,2026-04-07T16:56:58.884715+00:00,order,fill,bid,,be5680a0-d06e-4bc1-a13c-1e5b78f489a1,5ce597fa-5f3d-45d1-9de6-95be128b374b,50.0,1.0,-1.0,0.0,,,executed,2f60e887-0794-484b-a1df-c29bc099ae6d,0521aab4-3646-4866-bf72-9e9f3bc90b8c,,,,,1775581018.902336
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,180,2026-04-07T16:57:51.351413+00:00,order,add,bid,,5c11be09-b0fe-4498-a9d6-e489d4c3e3a6,e467cb8d-10d2-48db-935f-2418d69da971,45.0,1.0,1.0,1.0,2,2.0,active,,,,,,,1775581071.371933
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,181,2026-04-07T16:57:54.958966+00:00,order,add,ask,,b465e1ca-8da0-4d37-a414-a8a685dcb21d,e467cb8d-10d2-48db-935f-2418d69da971,55.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581074.980986
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,182,2026-04-07T16:57:58.922966+00:00,trade,trade,bid,B,,,55.0,1.0,,,,,,29c8c494-6d63-4383-b405-46479d53517c,,c240284b-8808-4785-94cf-7b65218dc6c9,b465e1ca-8da0-4d37-a414-a8a685dcb21d,5ce597fa-5f3d-45d1-9de6-95be128b374b,e467cb8d-10d2-48db-935f-2418d69da971,1775581078.942517
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,183,2026-04-07T16:57:58.947010+00:00,order,fill,ask,,b465e1ca-8da0-4d37-a414-a8a685dcb21d,e467cb8d-10d2-48db-935f-2418d69da971,55.0,1.0,-1.0,0.0,,,executed,29c8c494-6d63-4383-b405-46479d53517c,c240284b-8808-4785-94cf-7b65218dc6c9,,,,,1775581078.964844
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,184,2026-04-07T16:57:58.968688+00:00,order,fill,bid,,c240284b-8808-4785-94cf-7b65218dc6c9,5ce597fa-5f3d-45d1-9de6-95be128b374b,55.0,1.0,-1.0,0.0,,,executed,29c8c494-6d63-4383-b405-46479d53517c,b465e1ca-8da0-4d37-a414-a8a685dcb21d,,,,,1775581078.985994
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,185,2026-04-07T16:58:03.116206+00:00,trade,trade,ask,S,,,45.0,1.0,,,,,,8ab67fdd-9cc4-47f6-84ad-977bcb11b029,,9f4a6fab-70ef-416d-888c-f48d1e0f26db,3a400796-d469-43da-8dfe-2424a07e6885,e467cb8d-10d2-48db-935f-2418d69da971,3fe9607c-4723-4d14-a5b2-7580b114fb2f,1775581083.137883
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,186,2026-04-07T16:58:03.142464+00:00,order,fill,ask,,3a400796-d469-43da-8dfe-2424a07e6885,3fe9607c-4723-4d14-a5b2-7580b114fb2f,45.0,1.0,-1.0,0.0,,,executed,8ab67fdd-9cc4-47f6-84ad-977bcb11b029,9f4a6fab-70ef-416d-888c-f48d1e0f26db,,,,,1775581083.161386
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,187,2026-04-07T16:58:03.165491+00:00,order,fill,bid,,9f4a6fab-70ef-416d-888c-f48d1e0f26db,e467cb8d-10d2-48db-935f-2418d69da971,45.0,1.0,-1.0,0.0,,,executed,8ab67fdd-9cc4-47f6-84ad-977bcb11b029,3a400796-d469-43da-8dfe-2424a07e6885,,,,,1775581083.191787
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,188,2026-04-07T16:58:04.972376+00:00,trade,trade,ask,S,,,45.0,1.0,,,,,,e0159707-c43e-4702-9581-4d16bf937613,,5c11be09-b0fe-4498-a9d6-e489d4c3e3a6,32e9fdd2-eca6-4af2-8841-1ec74e661701,e467cb8d-10d2-48db-935f-2418d69da971,3fe9607c-4723-4d14-a5b2-7580b114fb2f,1775581084.991581
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,189,2026-04-07T16:58:04.995952+00:00,order,fill,ask,,32e9fdd2-eca6-4af2-8841-1ec74e661701,3fe9607c-4723-4d14-a5b2-7580b114fb2f,45.0,1.0,-1.0,0.0,,,executed,e0159707-c43e-4702-9581-4d16bf937613,5c11be09-b0fe-4498-a9d6-e489d4c3e3a6,,,,,1775581085.02876
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,190,2026-04-07T16:58:05.036201+00:00,order,fill,bid,,5c11be09-b0fe-4498-a9d6-e489d4c3e3a6,e467cb8d-10d2-48db-935f-2418d69da971,45.0,1.0,-1.0,0.0,,,executed,e0159707-c43e-4702-9581-4d16bf937613,32e9fdd2-eca6-4af2-8841-1ec74e661701,,,,,1775581085.058558
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,191,2026-04-07T16:58:09.125360+00:00,order,add,bid,,f57c9f5c-21fe-4830-9637-fce3799988bf,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,45.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581089.14786
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,192,2026-04-07T16:58:13.487907+00:00,order,add,ask,,1aa2086b-b298-483c-becb-42f77395b1e1,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,49.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581093.507203
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,193,2026-04-07T16:58:16.147962+00:00,trade,trade,bid,B,,,49.0,1.0,,,,,,4f5775ad-3acf-4c02-bfcc-500fae477ce1,,ab503ba4-aba2-4d93-9680-527467842260,1aa2086b-b298-483c-becb-42f77395b1e1,e467cb8d-10d2-48db-935f-2418d69da971,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,1775581096.167908
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,194,2026-04-07T16:58:16.172692+00:00,order,fill,ask,,1aa2086b-b298-483c-becb-42f77395b1e1,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,49.0,1.0,-1.0,0.0,,,executed,4f5775ad-3acf-4c02-bfcc-500fae477ce1,ab503ba4-aba2-4d93-9680-527467842260,,,,,1775581096.194716
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,195,2026-04-07T16:58:16.201197+00:00,order,fill,bid,,ab503ba4-aba2-4d93-9680-527467842260,e467cb8d-10d2-48db-935f-2418d69da971,49.0,1.0,-1.0,0.0,,,executed,4f5775ad-3acf-4c02-bfcc-500fae477ce1,1aa2086b-b298-483c-becb-42f77395b1e1,,,,,1775581096.271701
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,196,2026-04-07T16:58:25.987332+00:00,trade,trade,ask,S,,,45.0,1.0,,,,,,1777dc94-8738-4722-ae78-660f1fca1d25,,f57c9f5c-21fe-4830-9637-fce3799988bf,fea1d397-c412-4e7e-9c49-f812e3932b0e,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,5ce597fa-5f3d-45d1-9de6-95be128b374b,1775581106.005859
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,197,2026-04-07T16:58:26.010023+00:00,order,fill,ask,,fea1d397-c412-4e7e-9c49-f812e3932b0e,5ce597fa-5f3d-45d1-9de6-95be128b374b,45.0,1.0,-1.0,0.0,,,executed,1777dc94-8738-4722-ae78-660f1fca1d25,f57c9f5c-21fe-4830-9637-fce3799988bf,,,,,1775581106.027922
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,198,2026-04-07T16:58:26.032227+00:00,order,fill,bid,,f57c9f5c-21fe-4830-9637-fce3799988bf,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,45.0,1.0,-1.0,0.0,,,executed,1777dc94-8738-4722-ae78-660f1fca1d25,fea1d397-c412-4e7e-9c49-f812e3932b0e,,,,,1775581106.054982
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,12,199,2026-04-07T16:58:32.862946+00:00,order,add,ask,,34eb1252-9c59-470e-abe8-1829fb2a2ddd,5ce597fa-5f3d-45d1-9de6-95be128b374b,25.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581112.881805
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,200,2026-04-07T16:59:33.629984+00:00,trade,trade,bid,B,,,25.0,1.0,,,,,,e466d22f-9064-4534-87a5-1afeb56bc3a0,,50d9f6d9-2cde-41d1-b6d2-ebeb7b9d47fb,34eb1252-9c59-470e-abe8-1829fb2a2ddd,e467cb8d-10d2-48db-935f-2418d69da971,5ce597fa-5f3d-45d1-9de6-95be128b374b,1775581173.649048
