session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ffe5xhmq,6,hk3teh8u,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
ffe5xhmq,1,viseix7p,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
ffe5xhmq,11,quvmw080,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,8,7dpcven3,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,9,2mz5up3e,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,12,zmzx9bpp,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,7,6kvq85km,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,10,keffe6of,279,trader_bridge_app,TradePage,1778605671,31,0,0
ffe5xhmq,11,quvmw080,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,12,zmzx9bpp,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,7,6kvq85km,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,8,7dpcven3,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,9,2mz5up3e,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,10,keffe6of,280,trader_bridge_app,PauseTradingSession,1778605671,31,0,1
ffe5xhmq,8,7dpcven3,282,trader_bridge_app,DayBreak,1778605674,31,0,0
ffe5xhmq,10,keffe6of,282,trader_bridge_app,DayBreak,1778605674,31,0,0
ffe5xhmq,9,2mz5up3e,282,trader_bridge_app,DayBreak,1778605675,31,0,0
ffe5xhmq,11,quvmw080,282,trader_bridge_app,DayBreak,1778605675,31,0,0
ffe5xhmq,12,zmzx9bpp,282,trader_bridge_app,DayBreak,1778605675,31,0,0
ffe5xhmq,7,6kvq85km,282,trader_bridge_app,DayBreak,1778605681,31,0,0
ffe5xhmq,7,6kvq85km,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,8,7dpcven3,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,9,2mz5up3e,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,10,keffe6of,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,11,quvmw080,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,12,zmzx9bpp,286,trader_bridge_app,ResumeTradingSession,1778605681,32,0,1
ffe5xhmq,5,twrkr7hz,288,trader_bridge_app,TradePage,1778605723,32,0,0
ffe5xhmq,3,kmcc2p31,288,trader_bridge_app,TradePage,1778605723,32,0,0
ffe5xhmq,6,hk3teh8u,288,trader_bridge_app,TradePage,1778605723,32,0,0
ffe5xhmq,1,viseix7p,288,trader_bridge_app,TradePage,1778605723,32,0,0
ffe5xhmq,4,snooaw5j,288,trader_bridge_app,TradePage,1778605723,32,0,0
ffe5xhmq,2,qhz5zte3,288,trader_bridge_app,TradePage,1778605727,32,0,0
