trading_session_uuid,trader_uuid,trader_type,event_name,element_type,element_id,element_label,client_ts,server_received_ts,payload_json,created_ts
55ae4144-efe9-4ac1-adff-7ef37ab172bb,f5671481-30e4-4d1e-8b35-4a84487f96c6,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.555Z,2026-08-26T16:25:40.640353+00:00,"{""client_ts"": ""2026-08-26T16:25:40.555Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""f5671481-30e4-4d1e-8b35-4a84487f96c6""}",1787761540.648103
55ae4144-efe9-4ac1-adff-7ef37ab172bb,b99e3581-184c-4ce1-9b22-06b28d8b976f,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.564Z,2026-08-26T16:25:40.651682+00:00,"{""client_ts"": ""2026-08-26T16:25:40.564Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""b99e3581-184c-4ce1-9b22-06b28d8b976f""}",1787761540.659818
55ae4144-efe9-4ac1-adff-7ef37ab172bb,3a9837d0-9ef3-4d69-b6d3-62f1f33890c4,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.565Z,2026-08-26T16:25:40.663966+00:00,"{""client_ts"": ""2026-08-26T16:25:40.565Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""3a9837d0-9ef3-4d69-b6d3-62f1f33890c4""}",1787761540.672821
55ae4144-efe9-4ac1-adff-7ef37ab172bb,2f616cb5-5071-4415-af19-6d9bbb148833,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.554Z,2026-08-26T16:25:40.677613+00:00,"{""client_ts"": ""2026-08-26T16:25:40.554Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""2f616cb5-5071-4415-af19-6d9bbb148833""}",1787761540.686407
55ae4144-efe9-4ac1-adff-7ef37ab172bb,f5671481-30e4-4d1e-8b35-4a84487f96c6,HUMAN,shown,badge_unlock,bronze,Bronze,2026-08-26T16:25:40.943Z,2026-08-26T16:25:41.004403+00:00,"{""client_ts"": ""2026-08-26T16:25:40.943Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 10, ""trader_id"": ""f5671481-30e4-4d1e-8b35-4a84487f96c6""}",1787761541.013445
55ae4144-efe9-4ac1-adff-7ef37ab172bb,f5671481-30e4-4d1e-8b35-4a84487f96c6,HUMAN,shown,badge_modal,bronze,Bronze,2026-08-26T16:25:40.943Z,2026-08-26T16:25:41.018250+00:00,"{""client_ts"": ""2026-08-26T16:25:40.943Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""Level up! Doing well"", ""total_trades"": 10, ""trader_id"": ""f5671481-30e4-4d1e-8b35-4a84487f96c6""}",1787761541.02652
55ae4144-efe9-4ac1-adff-7ef37ab172bb,f5671481-30e4-4d1e-8b35-4a84487f96c6,HUMAN,shown,badge_gif,bronze,Bronze,2026-08-26T16:25:40.943Z,2026-08-26T16:25:41.030805+00:00,"{""client_ts"": ""2026-08-26T16:25:40.943Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/bronze.gif"", ""trader_id"": ""f5671481-30e4-4d1e-8b35-4a84487f96c6""}",1787761541.039236
55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,HUMAN,shown,badge_unlock,gold,Gold,2026-08-26T16:25:43.973Z,2026-08-26T16:25:44.066445+00:00,"{""client_ts"": ""2026-08-26T16:25:43.973Z"", ""element_id"": ""gold"", ""element_label"": ""Gold"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 35, ""trader_id"": ""d6862b7b-7161-4fe7-8fff-046502ffe0d0""}",1787761544.073961
55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,HUMAN,shown,badge_modal,gold,Gold,2026-08-26T16:25:43.974Z,2026-08-26T16:25:44.078722+00:00,"{""client_ts"": ""2026-08-26T16:25:43.974Z"", ""element_id"": ""gold"", ""element_label"": ""Gold"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""You are the money maker!"", ""total_trades"": 35, ""trader_id"": ""d6862b7b-7161-4fe7-8fff-046502ffe0d0""}",1787761544.086589
55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,HUMAN,shown,badge_gif,gold,Gold,2026-08-26T16:25:43.974Z,2026-08-26T16:25:44.091490+00:00,"{""client_ts"": ""2026-08-26T16:25:43.974Z"", ""element_id"": ""gold"", ""element_label"": ""Gold"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/gold.gif"", ""trader_id"": ""d6862b7b-7161-4fe7-8fff-046502ffe0d0""}",1787761544.099012
